potid,speciesid,colour,longestleaflength_cm,loglongestleaflength_cm,height_cm,logheight_cm,num_leaves,lognum_leaves,observer,date,sampledate,graphdate,shadetreatment,invasiontreatment,season,treatment
17,bindweed,green,1,0,0.3,-0.522878745,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
17,bindweed,yellow,1.1,0.041392685,0.3,-0.522878745,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
17,commonplantain,red,1,0,0,,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
17,cress,blue,0.7,-0.15490196,,,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
18,hempnettle,yellow,3.2,0.505149978,2.2,0.342422681,6,0.77815125,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
18,hempnettle,blue,2.3,0.361727836,1.5,0.176091259,6,0.77815125,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
18,hempnettle,red,4.8,0.681241237,2.5,0.397940009,8,0.903089987,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
18,maple,yellow,1.8,0.255272505,2.5,0.397940009,3,0.477121255,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
18,maple,red,1.6,0.204119983,2.5,0.397940009,4,0.602059991,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
18,raspberry,yellow,1.6,0.204119983,,,3,0.477121255,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
18,troutlily,yellow,,,,,,,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
18,violet,green,1.8,0.255272505,1.1,0.041392685,1,0,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
18,bindweed,yellow,1.2,0.079181246,0.4,-0.397940009,3,0.477121255,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
18,bindweed,nocolour,1.3,0.113943352,,,3,0.477121255,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
18,bindweed,red,1.4,0.146128036,,,3,0.477121255,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
18,fuzzyheartleaf,yellow,1,0,,,3,0.477121255,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
19,hempnettle,yellow,4.3,0.633468456,3,0.477121255,12,1.079181246,Cathy,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
19,hempnettle,green,3.5,0.544068044,3,0.477121255,12,1.079181246,Cathy,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
19,hempnettle,red,3.3,0.51851394,2,0.301029996,8,0.903089987,Cathy,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
19,troutlily,yellow,4,0.602059991,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
19,violet,green,0.6,-0.22184875,,,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
19,violet,red,0.5,-0.301029996,0.5,-0.301029996,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
19,violet,blue,0.5,-0.301029996,0.2,-0.698970004,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
19,?tree,green,2.1,0.322219295,,,,,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
19,bindweed,green,2.1,0.322219295,,,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
19,bindweed,yellow,1.4,0.146128036,,,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
20,hempnettle,blue,7.9,0.897627091,6.5,0.812913357,39,1.591064607,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,hempnettle,yellow,6.7,0.826074803,8.3,0.919078092,31,1.491361694,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,hempnettle,red,,,,,,,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,hempnettle,green,2.6,0.414973348,2.4,0.380211242,6,0.77815125,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,hempnettle,blue,3.1,0.491361694,2.6,0.414973348,6,0.77815125,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,hempnettle,yellow,3.2,0.505149978,2.5,0.397940009,6,0.77815125,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,maple,red,2.1,0.322219295,1.8,0.255272505,4,0.602059991,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,ovalleaves,red,1.9,0.278753601,,,4,0.602059991,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,troutlily,blue,,,,,,,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,troutlily,green,,,,,,,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,troutlily,yellow,,,,,,,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,violet,green,0.8,-0.096910013,,,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,bindweed,green,2.6,0.414973348,0.8,-0.096910013,3,0.477121255,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,bindweed,yellow,1.2,0.079181246,,,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,bindweed,blue,1.4,0.146128036,,,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,bindweed,green,1.5,0.176091259,,,3,0.477121255,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,commonplantain,green,1.7,0.230448921,,,5,0.698970004,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,commonplantain,red,1.7,0.230448921,,,6,0.77815125,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,commonplantain,yellow,1.5,0.176091259,,,5,0.698970004,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,commonplantain,red,2.1,0.322219295,,,5,0.698970004,Katja,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,cress,red,0.9,-0.045757491,,,16,1.204119983,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,cress,blue,0.8,-0.096910013,,,26,1.414973348,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,cress,green,0.9,-0.045757491,,,24,1.380211242,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,fuzzycommonplantain,yellow,1.4,0.146128036,,,20,1.301029996,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,fuzzycommonplantain,green,1.3,0.113943352,,,14,1.146128036,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,fuzzycommonplantain,red,0.7,-0.15490196,,,12,1.079181246,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,hempnettle,yellow,5.6,0.748188027,4.1,0.612783857,24,1.380211242,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,hempnettle,blue,3.8,0.579783597,4.1,0.612783857,13,1.113943352,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
20,hempnettle,green,7.7,0.886490725,7.2,0.857332496,33,1.51851394,David,6/1/2023,6/1/2023,01-Jun,control,invaded,early,controlinvaded
21,longleaf,,0.8,-0.096910013,,,8,0.903089987,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,maple,green,2.8,0.447158031,4.3,0.633468456,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,maple,blue,2.4,0.380211242,3.5,0.544068044,3,0.477121255,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,violet,green,1.2,0.079181246,,,4,0.602059991,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,avens,yellow,0.6,-0.22184875,0.5,-0.301029996,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,avens,green,0.7,-0.15490196,0.2,-0.698970004,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,avens,blue,0.8,-0.096910013,0.4,-0.397940009,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,bindweed,yellow,2.2,0.342422681,1.2,0.079181246,3,0.477121255,Cathy,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,bindweed,red,1.9,0.278753601,1.5,0.176091259,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,bindweed,green,0.6,-0.22184875,0.3,-0.522878745,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,birch,green,2,0.301029996,2.6,0.414973348,5,0.698970004,Cathy,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,commonplantain,blue,1,0,,,3,0.477121255,Cathy,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,commonplantain,red,1,0,,,5,0.698970004,Cathy,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,commonplantain,yellow,1,0,,,5,0.698970004,Cathy,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,cress,yellow,0.9,-0.045757491,,,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,dandelion,red,1.6,0.204119983,,,6,0.77815125,Cathy,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
22,hempnettle,yellow,6.1,0.785329835,4.3,0.633468456,18,1.255272505,Katja,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,hempnettle,green,6.4,0.806179974,5.9,0.770852012,17,1.230448921,Katja,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,hempnettle,green,,,,,,,Katja,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,hempnettle,red,2.6,0.414973348,2.5,0.397940009,6,0.77815125,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,hempnettle,green,3.1,0.491361694,2.2,0.342422681,8,0.903089987,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,hempnettle,blue,3.5,0.544068044,2.7,0.431363764,6,0.77815125,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,ovalleaves,red,1.9,0.278753601,1.1,0.041392685,6,0.77815125,Katja,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,reallyfuzzy,red,1.2,0.079181246,,,4,0.602059991,Katja,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,violet,nocolour,0.7,-0.15490196,,,1,0,Katja,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,violet,blue,1.1,0.041392685,,,1,0,Katja,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,avens,blue,1.1,0.041392685,0,,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,avens,red,1,0,1.9,0.278753601,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,avens,green,1.9,0.278753601,1.9,0.278753601,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,bindweed,green,2,0.301029996,1.2,0.079181246,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,bindweed,red,1.4,0.146128036,1.9,0.278753601,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,bindweed,yellow,2.3,0.361727836,1,0,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,commonplantain,red,1,0,2.6,0.414973348,3,0.477121255,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,commonplantain,yellow,1.1,0.041392685,0.7,-0.15490196,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
22,cress,blue,0.9,-0.045757491,,,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
23,maple,red,2,0.301029996,5.5,0.740362689,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,maple,green,2.5,0.397940009,4.9,0.69019608,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,maple,blue,2,0.301029996,3,0.477121255,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,oxalis,blue,0.2,-0.698970004,,,3,0.477121255,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,troutlily,blue,3.3,0.51851394,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,troutlily,red,4.9,0.69019608,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,troutlily,yellow,4,0.602059991,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,avens,yellow,0.5,-0.301029996,0.4,-0.397940009,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,avens,green,0.6,-0.22184875,0.1,-1,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,avens,nocolour,0.9,-0.045757491,0.2,-0.698970004,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,bindweed,blue,1.1,0.041392685,1,0,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,bindweed,green,2.2,0.342422681,1.2,0.079181246,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,bindweed,yellow,1.9,0.278753601,0.7,-0.15490196,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,cress,green,1.1,0.041392685,0,,5,0.698970004,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
23,cress,yellow,0.6,-0.22184875,0,,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,control,uninvaded,early,controluninvaded
24,hempnettle,red,7,0.84509804,6.8,0.832508913,16,1.204119983,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,hempnettle,blue,7,0.84509804,6.6,0.819543936,16,1.204119983,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,hempnettle,yellow,3.2,0.505149978,3.7,0.568201724,6,0.77815125,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,hempnettle,green,3.4,0.531478917,5,0.698970004,6,0.77815125,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,hempnettle,yellow,4.3,0.633468456,5.1,0.707570176,6,0.77815125,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,hempnettle,blue,3.9,0.591064607,3.5,0.544068044,6,0.77815125,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,lambsquarters,blue,0.7,-0.15490196,1.5,0.176091259,6,0.77815125,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,maple,red,3.7,0.568201724,3.7,0.568201724,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,maple,blue,2.6,0.414973348,4.5,0.653212514,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,maple,blue,2.8,0.447158031,2.9,0.462397998,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,maple,green,2.6,0.414973348,3.8,0.579783597,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,oxalis,red,0.2,-0.698970004,0.5,-0.301029996,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,tealspikyrosette,blue,0.8,-0.096910013,,,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,troutlily,green,4.7,0.672097858,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,troutlily,red,2.5,0.397940009,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,troutlily,blue,2.7,0.431363764,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,violet,yellow,0.7,-0.15490196,1.2,0.079181246,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,violet,green,9.7,0.986771734,0.4,-0.397940009,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,violet,red,0.5,-0.301029996,0.5,-0.301029996,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,avens,blue,1,0,0.5,-0.301029996,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,bindweed,red,0.7,-0.15490196,0.3,-0.522878745,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,bindweed,blue,1.6,0.204119983,0.9,-0.045757491,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,commonplantain,yellow,1.6,0.204119983,,,6,0.77815125,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,cress,yellow,0.3,-0.522878745,0,,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,hempnettle,blue,5.9,0.770852012,7,0.84509804,20,1.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,hempnettle,red,7,0.84509804,6.5,0.812913357,30,1.477121255,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,hempnettle,nocolour,6,0.77815125,6,0.77815125,21,1.322219295,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,maple,blue,2.8,0.447158031,3,0.477121255,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,maple,green,1.5,0.176091259,3.5,0.544068044,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,maple,red,2.2,0.342422681,3.5,0.544068044,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,reallyfuzzy,red,4,0.602059991,,,5,0.698970004,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
24,reallyfuzzy,blue,3.2,0.505149978,,,4,0.602059991,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,troutlily,green,6.1,0.785329835,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,troutlily,blue,5.8,0.763427994,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,troutlily,red,4.8,0.681241237,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,violet,yellow,1.5,0.176091259,1,0,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,violet,green,0.9,-0.045757491,2.9,0.462397998,1,0,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,violet,blue,1.2,0.079181246,2.8,0.447158031,2,0.301029996,Cathy,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,avens,blue,1.1,0.041392685,1,0,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,bindweed,yellow,1,0,2.3,0.361727836,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,bindweed,blue,1,0,1.1,0.041392685,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,bindweed,red,1.2,0.079181246,0.9,-0.045757491,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,hempnettle,yellow,2,0.301029996,1.7,0.230448921,6,0.77815125,Katja,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,hempnettle,green,2.1,0.322219295,1.4,0.146128036,6,0.77815125,Katja,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,hempnettle,blue,2.3,0.361727836,1.3,0.113943352,6,0.77815125,Katja,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
25,manitobamaple,yellow,2.2,0.342422681,6.1,0.785329835,4,0.602059991,Katja,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
26,troutlily,red,3.4,0.531478917,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
26,troutlily,blue,5,0.698970004,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
26,troutlily,green,,,,,,,Cathy,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
26,?tree,red,2.1,0.322219295,4,0.602059991,,,Katja,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
27,skinnyleaf,blue,3.1,0.491361694,3.8,0.579783597,14,1.146128036,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
27,troutlily,yellow,,,,,,,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
27,troutlily,green,,,,,,,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
27,troutlily,red,4.3,0.633468456,,,,,Katja,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
28,avens,yellow,1.2,0.079181246,,,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,avens,blue,1,0,,,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,bindweed,blue,1.9,0.278753601,0.2,-0.698970004,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,bindweed,green,1.4,0.146128036,,,1,0,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,bindweed,yellow,1.7,0.230448921,,,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,dandelion,yellow,8.1,0.908485019,,,5,0.698970004,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,fuzzyheartleaf,blue,2.1,0.322219295,,,3,0.477121255,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,hempnettle,yellow,2.9,0.462397998,3.1,0.491361694,6,0.77815125,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,hempnettle,red,3,0.477121255,4.1,0.612783857,4,0.602059991,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,hempnettle,blue,2.8,0.447158031,4.2,0.62324929,6,0.77815125,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,maple,green,2.5,0.397940009,3.6,0.556302501,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,maple,yellow,1.9,0.278753601,2.1,0.322219295,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,maple,blue,2.7,0.431363764,2.7,0.431363764,2,0.301029996,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,troutlily,red,4,0.602059991,,,,,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,troutlily,blue,4.1,0.612783857,,,,,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
28,troutlily,green,4.2,0.62324929,,,,,Katja,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
